review,score
"2편 나오겠군큐브같은 영화,지루함없이 시간 잘감재밌음 스티브가 범인임 ",6
입맛만 다시다 옴~~ 어디선가 전부  본거같은 느낌~~  제목을 데자뷰라고  했어야...나름 긴장을 준다고 주는데  하품이 나옴~~그래도 3점은 돼겠죠 ,3
이 영화를 보면서 내용에 대해 운운하는 사람이 있는데.. 니네 방탈출 게임 안해봤지? 며칠씩 고민하며 방 하나씩 깨는 재미 안 느껴 보고 이 영화 평하는거지? ㅋ 에효... 이건 방탈출 게임을 영화한 거야. 방탈출 ...,9
평식이형 평가는 잘못되었다. 때론 몸을 써야될껄 머리만 굴리느라 개고생 할 때도 있다. ,6
2편꼭봐야지 ㅋㅋㅋ 간만에 재밌게봤음 ,10
난 재밌는뎅..? 평점 왜케 낮아요 ,10
잼있는데 평점 낮네 나름 킬링타임용으로 추천 ,9
재미있음. 긴장감도 있고. 시리즈 계속 나올만함.킬타임으로 완전 최고.추천. ,9
극장에서 안본게 넘 아쉬움. 대박 재밌게 봤네요 ,10
생각보다 잼있음 ㅋㅋㅋ ,10
평식이형한테 방탈출게임 시키고싶다. ,9
"이런 류 영화는 항상 개 잔인했는데, 애들도 볼 수 있을듯 ",8
그럭저럭 잘 만들었네.. ,7
이따구로 영화 만드냐 평점보고 영화본다 ,2
재밌게봤긴한데 왜 갑자기 실검1위냐 ,10
수많은 탈출 게임의 아류작. 그럼에도 끝까지 집중하게 만드는.. ,7
와 기대안하고 봤는데 대박왜 흥행못했으까 싶네요속편나오면바로봅니다 ,10
방금 올레티비로 보고 바로 평남기려달려왔음 개꿀잼 지루한부분없이 끝까지 스릴있게 달려감 개인적으로 만족 2편나오면 바로 볼 예정 ,8
간만에수작 2편도 기대중 ,10
우와 심장이 쫄깃해짐 ㅋ ,10
소재가 좋아서 그런지 재미는 있다. 단지 디테일이 부족하다. ,7
뭔가 허술하단 말이지.. 긴장감도 떨어지고... ,6
탈출하는 방법이 극적이거나 감탄할 정도는 아니다 ,5
긴장감보다는 어수선한 ,6
관람객재밌어요 좀 어지러워서 멀미났지만 ㅠㅠ ,10
돈 안 주네?ㅋㅋㅋ이게 바로 현실이지 ,8
"스토리,연기,연출 모든게 다완벽ㄱ ",10
관람객다음편이 나올 것 같은 내용입니다 ,10
난 이거 기대안하고 그냥봣는데손에 좀 땀낫음 이탄나오묜 볼의향 99.9 ,8
"개인적으로 꽤 재밌었음,중간에 긴장감유발하는장면도있고 반전도있고...엔딩엔 2편제작한다는거도 떡하니 떡밥뿌려놨고, 큐브,쏘우 이런거처럼 잔인하지도않음(시각적으로는) 걍 19금 잔인한거싫어하는사람들이보기엔 좋은거같음벤...",10
요런 스릴러 예전까지는 잘 안 보러갔는데 이건 좀 재밌었음 ,7
관람객B급 영화 기준으로 봤을땐 재밌음 ,7
관람객불만합니다 ㅋㅋ 2편기대합니다 ,8
관람객몰입감이 상당함 ! 2편이 기대되네요 ,7
관람객집중도최고 너무재밌게봤어요 ,10
관람객시간가는줄 못랐던 영화네요~ ,9
킬링타임용으로는 괜찮은영화. 어스보단 훨 낫습니다. ,8
난 재밌었음~^^ㅎㅎㅎㅎ ,10
재밌는데요 ㅋㅋ 지루할 틈없이 흘러가고 눈쌀찌푸리는 잔인한장면 없어서 좋았어요. 2탄예고는 좀더 미스테리학 했음 좋았을듯 너무 많이 보여준듯하네요ㅋ ,10
관람객정말 재밌게 봤어요 !! ,10
관람객생각보다잼있었음 나름 신선ㅋㅋㅋ ,10
관람객지루하지않고 재밋습니다 ,10
으~~~어뜨케~~하면서 다 본 영화 ,8
큐브보다 아쉽습니다 조금만 다듬으면하는 아쉬움 ,7
2편이 나오면 꼭 보러갈듯 100분이 10분마냥 흘러가버릴정도의 몰입감 ,10
재밌게봤습니다 보세요 ,10
관람객긴장감 쩌는영화 스릴있어요! 방탈출좋아하면 재밌게볼듯 ,8
관람객2가 기대됩니다. 젭라 제작 좀. ,8
관람객볼만해요볼만해요볼만 ,8
관람객2편보고싶다 빨리나와라 ,8
관람객꿀잼입니다 꼭보십시오 ,10
여친이랑보다 오줌쌀뻔 ,2
관람객스릴이 넘쳐소 손에 땀이 좔좔 재미있었습니다 ,10
그냥별로 노잼이었어요 ,5
재밋당재미재미잼잼잼 ,8
여자친구가 별로라 함 ㅠ ,5
관람객재미있었어요 2편 나오면 또 봐야겠어요 ,10
관람객쏘우를 기대했다가 큐브를 본 느낌. 신선하게 잘 섞였다. ,9
아 영화관독점 너무심하네요 상영관좀 더 늘려요 쫌 ,8
관람객진짜 뻔하디 뻔한 나용 2편을 만들겠다는 강력크한 의지 ,2
존잼이엇음ㅋㅋ 1초도 딴생각안남 ,10
숨 참으면서 봤습니다 역대급 재밌네요 ,10
관람객예상보다 꿀잼이넴ㅎㅎ ,8
전 되게 재밌게 봤어요 그리 참신하지는 않았지만 나름 흥미진진? ,10
관람객보고나서 방탈출게임 하고 싶어짐 2편 보고싶다 ,8
관람객생각보다 은근 긴장하면서 봄 ,6
관람객스릴러나 공포로 기대하고 가면 실망하는데 가볍게 보기 재밌음 ,7
볼만하네요...캡틴마블이나 악질경찰보다 차라리 이게 낫네요큐브나 쏘우의 연장선...그때처럼 신선하진 않아도 후회는 안새요 ,8
관람객2가 나올꺼같은 강한 의지 ㅋ그냥 볼만햇어요 ㅋㅋ 실감 잇엇다능 ,7
관람객음 이거완전 아닌거 같은데 ,8
관람객강호동 나오는 방탈출이 훨씬 재밌어요 ,6
꿀잼. 킬링타임용으로 최선의 선택 ,10
"글래본 영화중에 잴 났다  캅틴,사바하,엄복동 기대이하 ",10
"내용적인 재미(방탈출 문제 해결)가 아니라 눈으로 보는 재미가 있습니다. 내용은 좀 아쉬워요. 나만 빼고 배우들끼리 방탈출하는 느낌,,, 왜 이렇게 해결되는지 설명이 너무 부족해요 ",6
관람객잔인한데 재밌네요~보시길 추천드려용~ ,10
텐 싸우전드 달러라고 똑똑히 들리더만 뭔 만달러가 오역이래? ,8
보는 내내 손에 땀이... ,10
대박!! 두근두근! 재밌어요! ,10
잔인하지않고 흥미진진했음 ,10
지금보고 나왔는데 재미있었음 근데 이렇게재미있는데 보는사람이 합쳐서 20명도 안된거같음..그리고나는  공포장르는 무서워서 안보는데 맨처음 cgv라고 나올때가 재일무서웠고 그다음부턴 별로 안무서웠음ㅋ재미있는데 광고많이...,10
관람객재밌게 봤어요2편나오면 보러갈것같아요. ,10
볼만했어요 이런영화 좋아함 2편 나오면 보고싶을것같음 ,8
진심 존잼잠시도 지루할틈이 없었음혼자보는데 중간에 깜짝 놀라는 부분에서 크게 놀라서 개쪽팔렸음;;진짜 잘 만들었다 강추 ,10
관람객그럭저럭 볼만한 영화입니다 ,7
관람객아만다 사랑해요 여자가 봐도 섹시함 ,10
짱잼 2편 나와라 !!!! ,10
전날 일부러 큐브보고 갔는데 핵잼ㅎㅎㅎ 진작 볼껄!!! 스릴만땅 ,10
재밋음 긴장 쫄깃쫄깃흠 ,8
쏘우같은 끈적하고 잔인한 살인게임을 생각했다면 오산. 제목그대로 방탈출게임. 각자의 스토리라인과 누구나 갖는 약점들이 돋보여서 무난하게 볼 수 있었음. ,6
"재미없다고 하시는 분들이 많아서 걱정 했는데,의외로 몰입감도 좋고 지루하지 않아서 재밌게 봤습니다.저처럼 방탈출 좋아하시는 분들은 대리만족도 느껴져서 재밌게 보실겁니다.영화에 스토리도 오히려 탄탄하고 현실적인 요소들...",10
진짜 괜찮았습니다! 스릴있고 좋았어요!! ,10
정말 긴장되고 손에 땀이 날 정도로 소름끼쳤다 극한 상황에  처했을때 인간 본연의 모습을 볼수 있어 좋았다 ,9
방탈출게임 영화라고만 생각했는데 그 안에서 사람들의 본질적 성향과 사회에서의 위치가 이어져 공감이 많이 되었습니다. 나는 과연 어떤 유형의 사람일지 생각하게하네요 ,10
와 ㅈㄴ 재밌음 ㅋㅋㅋ 손에 땀 엄청 남 ;; 이렇게 흥미진진하고 스토리 탄탄한 영화 오랜만이다 ,10
숨도 못쉬고 재밌게 봤습니다! ,10
와 긴장감 대박.. 시원시원하게 흘러가서 좋았지만 확실히 떡밥들을 마니 흘려놓고 가심 2편 잇고 막 그런 영화 안 좋아하는데 2편 나오면 기꺼이 보러 갈거임.. 킬링타임용으로 굳굳 ,10
관람객2편 기대됩니다 재밌어요 ,8
관람객쫄아서봤는데 막 잔인하지않고 내용흐름이 명확해서 좋았어요! ,8
이정도면 무난하게 볼 수 있다. ,6
방탈출게임 옛 큐브라는 영화가 생각났지만 그것과는 조금 다른영화. ,9
"유사한 영화들이 기존에도 여럿 있어 방 탈출하는 과정엣의 도전, 감동, 패닉 등 대략적인 흐름은 예상 되었지만, 확실히 감독이 기존 작품들과 다르게 스토리를 끌어갔고 각 캐릭터마다 나름대로의 스토리가 있어서 아주 흥...",10
재밌었음 같이 보러간 언니도 만족 ^^ ,10
재밌기만한디ㅋㅋ감독님이똑똑하시네 ,9
나름 긴장감 넘쳐서 재밌게 봄. 근데 방탈출할때 뭐 단서 찾으면 먼저 말하고 나서 행동하는게 국룰아님?! ,8
관람객스토리는 좋은데 스릴은 없네요... ,6
몰입도 최고! 시간 순삭! 그래서 2편은 언제 나옵니까?! ,10
긴장의 끈을 놓칠수 없다 ,10
2편ㅠㅠㅠㅠ꼭만들어주석요 ,10
큐브를 받는 순간주터 끝까지 긴장감 ,9
킬링타임용Soso ,7
15세라 아쉬움 ㅜ 큐브 생각하고 보면 심심할 수 있는 영화임 ,5
관람객킬링타임용으로 딱 좋다는 생각. 후속작 낼 계획인거 같아보이네요. ,8
관람객재밌었네요 2편나오면 또 볼게요 ,10
숫자도 모르는 사람이 자막 넣었나;;; 번역가 누구임?? ,9
관람객재밌어요 엄청나게 깊은 이야기는 없고 가벼운 오락영화라고 느꼈습니다 ,8
관람객재밌어요 2편도 기대되요! ,10
광명롯시] '쏘우'나 '메이즈 러너'류의 탈출영화인데 그냥 양산형 느낌이다. 뭔가 너무 착착 맞아 떨어지는 인위적 설정이 거슬리고 저 예산스러웠다. 2부가 나올 수 있을지는 모르겠다. 식...,7
최근 1년 간 본 영화 중 제일 몰입감 있게 봤음 ,10
역시 영화는 내가 직접 봐야해 나름 재밌고 긴장감도있었는데 평점보구 안볼뻔했네 ㅎㅎ ,8
징그러운 장면 하나 없이 스릴있고 재밌었습니다!! 2편 빨리 제작해주세용 ㅎㅎㅎ ,9
관람객보는내내긴장을늦출수가없엇다.. ,10
관람객정신없이 봤어요ㅎㅎ 2편도 나올거같아요! ,10
완전 재미났음. 빨리 2편 나왔으면. ,10
관람객2편이 나온다는건 당연한 얘기혼자 봤는데 시간 잘 보냈어요 ,8
신선했고 재밌었어요ㅎㅎ약간 무섭기도 하고처음부터 끝까지 스릴도 있고 내내 긴장하면서 봤음. 이정도면 만족! 볼만합니다. ,10
"이거  후속작 나오고 만약  범인이  조이 교수님이면 그나마 스토리 좀있겟다막 그래서 땡스기브 전날에 교수가 조이한테 ""도전해봐라""  그런거고 떡밥 던지듯이..  뭔가 스토리상으로 아쉬움 ",9
와 지금보고나왔는데 스릴쩌러여 졸ㅈ오오올잼ㅋㄱㄱ ㄱㅋ ,10
나름괜춘!!!볼만해용 ,8
관람객시간떼우기에는 매우 좋았다. ,8
"방금 봤슴. 볼만함.돈,시간 안아까움. Final destination 같은 느낌. ",8
관람객적당히 시간 때울만한 영화입니다. ,8
기대 하나도 안하고 봤는데 진짜 재밌게 봤어용 !! ,10
관람객재밋네요2편나오면볼거에요ㅎㅎ ,8
재미있음 정말로  2편기대 ,8
관람객우얄꼬 우리 대니...다음생엔 게임 마스터로 태어나렴.... ,8
관람객영화보는뎅 완전 스릴넘쳥 ㅎㄷㄷ ,8
영화내내긴장하며롤러코스터탄거처럼빠져들며봤어요영화끝나서도결말이아닌속편이나올꺼같은엔디이었어요 ,10
관람객스릴은 넘침 마지막이 조금 아쉬울뿐 ,8
관람객인생영화 등극. 초반부터 끝까지 손에 담을 쥐고 봣ㅆ어요 ,10
와 시간 가는 줄 모르고 봄 진짜 개잼 ,10
결말이 좀 그래서 그렇지 중간과정은 흥미진진하게 봤내요. 그럭저럭 볼만은 한것 같습니다. ,7
관람객나름대로재밋었음 ㅎㅎ 기대는하지말고보세욯 ,8
절대 큐브 짝퉁이 아님... 큐브보다 볼거리 다양하고 재밌었음 손땀 장난아님ㅜㅜ ,10
관람객안무서운 쏘우 재밌었음 ,8
그냥 평범했어요 생각없이 보긴좋은 킬링타임용 ,7
관람객재밌었어요~~~>< ,6
관람객2편 나오면 볼듯 비급 영화치고 재밌습 ,10
힌트들은 좀 뻔했지만 몰입감 최고였어요 ,9
평점이 별로 안좋길래 그냥 기대 안하고 봤는데 진짜 방탈출 하는 느낌에 몰입감 좋고 전개도 답답하지 않게 나가서 더 마음에 들었어요 탈출하는 룸 각각도 실감나고 흔하지 않아서 재미있게 봤습니다. 2 얼른 보고싶어여ㅠ...,10
조금더 잔인해도 나쁘지 않았을듯한데~ 나름 볼만한 영화~ ,8
뻔한 스토리지만 캐릭터들을 아주 잘살렸다 ,8
오프닝부터 끝까지 몰입해서 본 영화. 무엇보다 제이슨 핏 예술인듯 ,10
근데 이거 보고 방탈출 못가겠더라 예약했가가 나오면서 취소함 ㅋ ,8
흥미진진하고 볼만한영화였어요~ !! ,10
평안좋아서 걱정했는데 생각보다 괜찮네요~ ,8
정말 집중해서 봐서 시간 가는지도 모르고 봤어요 신선한 소재라 재밌게 본것같네요 ! 재밌어요 ! 스릴도 있고 자극적인 장면도 없어서 추천추천 ,9
관람객너모 재밌었어요 짝짝 2편나오면 꼭봅니다 ,10
첫장면이 스포일줄이야 ,8
영화를 보는내내 쫄깃쫄깃했습니다. 나오면서 단서를 찾아야겠다는 느낌부터 드는 영화 ,10
쏘우 와 큐브를 교묘하게 짱뽕한 영화           제일 먼저 죽은 사람 너무 뜬금 포로 죽음             말많고 나대기 좋아하면 제일 먼저 요단강 건넌다는 걸 보여 주고 싶었던건가?? ㅋ ,6
관람객생각외로 몰입되서본영화 재밋어요 ,10
얼음 언제 깨지나 조마조마 ,8
편의점 레시피를 먹은듯한 느낌. 내가 먹는게 떡볶이인가 아님 스파게티인가. ,7
지루할틈이 없음 꼭한번보세요 ,8
"방탈출 게임의 묘미를 적당히 집어넣고, 캐릭터도 적당히 맞추고, 전개에 필요한 설명 적당히 짜고, 속편 암시도 적당히 넣었다. 잔인하지도 않고, 킬링타임으로 참 적당한 영화. ",6
잔인한거 잘 못보는 사람으로서 이런 장르의 영화를 잔인하지 않게 만들어준거에 만족. 근데 자막 아쉽.. 상금 뿐만 아니라 중간중간 뭔가 번역이 애매한 부분들 여럿있음 ,8
"솔직히 이런 영화가 있는지 영화 보는 당일까지도 몰랐다. 하지만 예상보다 재밌고, 2편이 기대된다. ",8
관람객킬링타임용~~~~.. ,8
관람객초입부는 재미있으나 후반으로 갈수록 지루하다 ,6
2편울 내놓아라 ㅎㅎ 탈출 소재영화 존나 좋다 ,10
와.... 보고왔는데 ㄹㅇ 우리반 담임쌤 넣고싶다 ,10
지루할틈없이봤네요이편기대됩니다!! ,10
재미있네요 흥미진진합니다 ,10
관람객시간가는줄모르고 봤어요 강추해요 ,10
관람객긴장감이 계속되는 좋은영화 ,8
관람객캡틴마블 보다 더 잼나게봤음 후속편 기대됨 ,8
"최근 트렌드(방탈출 게임)를 잘 반영한 오락 스릴러 영화임, 긴장감과 연출이 좋았음, 큐브 쏘우같은 밀실 영화 매니아라면 좋아할것임 ",10
관람객역시 쏘우를 보는듯한 누뀜~속편을 만들겠다는 의지 ㅎㅎㅎ ,6
반전도있고 재밌게 봤어요.2편 나오면 또 볼꺼에요. ,8
떡밥 회수를 못한점이 없잖아 있는데 결말을 보면 2편 나올것에 대한 복선이 있으니 그러려니. 방탈출이라 추리물을 기대하고 본다면 노잼이고 오직 스릴러를 기대하고 본다면 재밌음. 난 후자였기 때문에 재밌게 봄. 별로 ...,9
관람객손에 땀나더라고요 재밌았음 ,8
스릴 액션 장면들은 즐겁다 ,8
관람객이런느낌의 영화는 처음이라 신박하고 재미있었다 볼만함 ,8
관람객집중해서 보게 되는 영화 기빨림 ,6
관람객재밌게봤어용속편기대 ,8
큐브와 쏘우느낌의 긴장감 아쉬운 마무리..초중반까진 아주 좋았는뎅.. ,8
"외국스릴러,액션영화를 엄청좋아하는데 졸린상태여서 보면서 졸면어쩌지했는데 보는순간 잠 다깨고 진짜 재밌게 봤습니다!! ",10
관람객재밌습니당~ 2편 나온다면 볼 의사가 있어요 ,10
생각보다 존나볼만했음. ,9
처음 5분이 제일 재밌는 영화. 방이 6개인데 3번째 방에서 이미 심각하게 질린다. B급인데 양산형이기까지 한 요따위 영화는 이제 어디서도 안통한다. 2편 예고는 진심이냐고 묻고 싶었다 ,5
관람객큐브와 소우의 발전형 방탈출게임. 이런 스타일은 물리지 않는다.... ,7
관람객괜찮게 봐써요 쬐금 허무하지만 ,10
쏘우를 봤다면 심심했을것이고 그렇지 않다면 볼만했을듯 ,6
관람객스릴넘치고 재미있게 봤습니다^^ ,10
관람객부모님이 재밌게 보셨어요 ,8
관람객잔인한 장면이 있을거라 생각하고 봤는데 오히려 진짜 재미있게 잘 보고 나온것같습니다!! ,10
관람객너무너무너무너무너무너무너무 ,10
최고!!2편 빨리보고싶어요 ,10
관람객공포 스릴러 싫어하는데 흥미롭게 봤어요! 영화 끝났는데도 직원분들이 문 안열어서 직접 문 열고 나가고 팝콘 정리하시는 분들도 안계시고 선반만 있어서 뭔가 탈출 성공한 기분이었어요ㅋㅋㅋ ,8
그다지 잔인하지않고 첨부터 끝까지 스릴넘침 ,10
진짜 시간가는줄 몰랐다. ,10
관람객한 번의 지루함 없이 처음부터 끝까지 쭉 스릴 있었음. 너무 복잡하지 않아서 전개도 매끄러웠으나 치밀함과 결말은 조금 아쉬움. 조이 역할 배우 매력있음 ,9
진짜 내 취향 저격 방탈출 같은거 좋아하는사람한테는 강추 단 폐소 공포증 있으면 비추천 이거 보고 잘 수 있나 겁나 시끄러운데 ㅋㅋ ,10
쌉오짐 ㄷㄷㄷㄷ진심5+5^?% ,10
꿀잼 꼭보거라 중생들아 ,10
이런 영화는 재미 없을수가 없음 몰입도 대박임 ,10
관람객결말이 좀 아쉽긴해도 내용전개는 재밌었음 ,9
몰입감 쩐다 ㄷㄷㄷ 속편이 기대됨 ,10
관람객게임을 시작하지.낄낄낄ㄹㄹ ,8
관람객쏘우 청소년 버전입니다 ,8
관람객첫장면에서 스포만 하지않았다면 끝까지 긴장감이 유지되었을텐데... 그것이 아쉬웠지만 나머지는 정말 좋았습니다 ,9
좀 에바임...이건 너무했다  처음부터 2편갈려고 작정하고만든영화 ,6
나도모르게 몰입됐다. 아 어깨아파ㅜㅜ긴장하고봄ㅋㅋ ,9
진짜재미있었음 친구랑 봤는데 하루종일 영화얘기만함 ,10
"2편각이다보는내내 손발에 땀 엄청났고 팝콘다부수면서봄,,,손으로 ",10
관람객볼만했습니다2편 나오겠네요 ,8
기대안하고 봐서 그런지 재밌었음. 그냥 가볍게 보세요. 잔인한거 안나옵니다.. ,9
관람객원래 방탕출좋아해서 시간가는줄몰랐음 2편나왔으면 ,8
큰 기대하지않고 봤는데 심장 쫄깃하고 시간가는줄 모르고 봤어요. 엔딩이 속시원하진않지만 고구마답답은 아니었어요. ,10
볼때는 재밌는데 보고나서 현타오는 영화 ,8
재밌다....진짜...재미도있고....스토리도 괜찮은데...멘탈약하거나 트라우마같은거 있는사람은 비추해용....저 멘탈강한데 중간부터 토할뻔했어요....2편 나오면 볼거같긴한데 하....ㅠㅜ 그래도 재미는있었으니.....,8
관람객대단한 영화에요! 소름돋았던 부분이 많음 ,8
걍 개꾸르~~~~잼ㅇ이에요ㅋㅋㅋ ,10
진짜재밌게봤음 ㅋㅋㅋ ,10
반전의 반전으로 2편 예고하시넴 ,7
그냥 그렇다.   더도말고 덜도말고 그냥그래 ,6
영화 큐브의 이미테이션 시나리오 ,6
빠지는 부분도 없고 특출란것도 없다 ,6
흠.... 두근두근하다가 푹 꺼지네요 ,6
크러쉬 룸에서 내 뼈가 다 아픈 기분 ,8
관람객큐브 같은 영화 기대했는데 큐브가 나온 시절 이랑 비교해보면 큐브가 잘만든거구나..하고 생각했습니다 ,6
만달러 맞는데??  영어 ten thousand 달러라고하는거 안들리나ㅋㅋㅋ 100만달러가말이되냐 ,10
조오오오오온나 잼있다 한번 더 보고 바로 방탈출 하러갈꺼임!!!! ,10
용두사미식 영화.초반 몰입감 높고 스릴있지만 퍼즐을 푸는 방식에서 개연성이 많이 떨어지고 결말이 심각할 정도로 허접함. ,4
심각하네 수준이... ,1
큐브 이후로 하나도 발전한 것이 없다. ,4
넷플로봤은데 몰입감 장난 아니었음.. ,10
꼭 봐라 진짜 개꿀잼이다 ,10
스포일러가 포함된 감상평입니다. 감상평 보기결국은 모든 방들안의 물건들은 홀로그램으로 제작된 것이었다. 그래서 탈출 후 다시 찾아가봐도 텅빈 방뿐이 발견되지 않아 경찰이 단서를 잡을수 없었던것. 그리고 살아남은 주인공을 위해 또 다른 홀로그램을 (비행기 안)...,8
재밌는데 왜 평점낮지 이해무 ,10
조올라 재밋네 ㅋㅋ 2 꼭 나와라ㅜㅜ 간만에 쫄릿하고 재밋는영화 발견평점 최소 9점이니 꼭 보세여쏘우나 큐브 같은거에용 ,10
뇌보단 몸으로 해결하는 신개념 방탈출 ,1
와 손에 땀 오짐 개재밌어 구성도 좋다 ,10
재밌네~영화관에서 봤으면 더 재밌었겠당다음편도 기대되네~ ,8
좀뻔한그리고 유치한영화 ,3
뭔가 있을줄 알았는데...망한 이유가 알겠네..떡밥만 오지고 ,1
관람객재미졋음 좋았음... ,10
관람객초반부터 몰입감 쩌니까 오프닝 ,7
난잼있게봤음 몰입감 쩔었고 큐브 쏘우 페르마의밀실 합쳐논거같았다 이런종류 영화 잼있게 보신분은 분명 잼있게볼거임 평점 8은된다고봄 ,10
내가 본 올해 최악의 영화. 개연성도 없고 몰입감도 없음 ,1
초반에 너무 지루해요 무슨 말 하는지도 모르겠고 초반에 쓸데없이 질질끌어요 ,6
짧은 러닝타임으로 인해 캐릭터 분량이나 개연성이 아쉬웠지만 뛰어난 연기력과 연출로 인해 충분히 아깝지 않은 100분 ,9
스릴있고 재밌게 봤어요. 지루할 틈없이 빠져듭니다. ,10
최근에 본영화중에서 제일 긴장도 높고 재밌는 듯 ,10
훌륭한 타임킬링 영화. 어디 어설픈 방탈출가서 2~3만원 버리고 오느니 이거 한편보는게 더 신남. ,9
진짜 식상하고 재미없습니다. 쏘우시리즈나 큐브  안 보셨다면 꼭 보세요. 그럼 왜 제가 재미없다고하는지 아시게될껍니다. ,4
너무 재밌다!!! 완전 몰입해서 봄 ㅋㅋㅋ난 너무 재밌어서 평점 기대했는데 의외로 평점이 그저그러네 ~ 하기사 사람마다 취향이 다르니까.뭐..이건 남들이 아니오하는 와중에 예!해야되는 상황인가?ㅋ 난 너무 재밌었음 ...,10
텐 사우전드 달러라 1만 달러가 맞는데 상금 오타고백만달러라는 말에 공감 이렇게 많은건 무엇? ,7
반전.생각.추리력이 요구되는 스릴러 영화는 전혀 아니다. 관객이 어두워진 영화관을 돈내고 탈출해야 하는게 스릴러였던거 같다. ,3
재미없는데 평점이 생각외로 높네.. 별루임 ,4
존나 허접한 삼류영화그이상 그이하도 아님 ,4
관람객흥미진진. 2편도 기대해볼만 ,10
지루하지않고 재미있습니다 ,10
관람객ㅇ이런 좋은 영화들이 많이 나왔으면 하네요. 추천합니다 ,10
관람객재밋긴한데 엄청까진 아니엇당 ,6
"오락영화로써는 충분, 하지만  잘만들어진 영화라고하기에는 글쎄... ",5
관람객킬링타임으로는 멍때리고 보기엔 아주 괜찮은 영화지만추리좋아하시는 분들께는 추천하고싶진않네요전체적으로 개연성이 떨어지는 것도 흠입니다그래도 간만에 아무생각없이 볼수잇는 재밌는 영화네요ㅎ시간가는줄몰랐어요 ,8
다 필요없고 이건 꼭 봐야 한다 ,10
관람객좀뻔한스토리에 수준이좀낮은듯한연출이었습니다.좀실망요 ,6
관람객손에 땀이나요!!!! ,10
"영화가 끝나면 직원분이 문열어놓고 퇴장안내해주는데,,문 늦게열어주셔서 우리도 갇힌줄알았네여... ",10
꿀잼인데... 평점 왜 낮지....영화끝나고 한 10초는 사람들 다 멍하니 앉아있었음... ,10
영화끝나고 나가려하는데 좀 늦게일어나느라 사람들 다 나가고 저랑 친구랑 둘만남았는데 괜히 갑자기 문닫히면서 영화처럼 될까봐 친구데리고 빨리나왔습니다....저는 그정도로 몰입감 쩔..!! ,10
관람객잔인하지않지만 스릴넘침 ,7
